category,rating,reviews,installs,type,price,content_rating,app_size,last_updated_encoded
Lifestyle,5.0,3.258096538021482,6.907755278982137,Free,0.0,Everyone,2.5,3065
Tools,4.3,5.5053315359323625,11.512925464970229,Free,0.0,Everyone,2.8,2958
Education/Business,4.5,5.288267030694535,9.210340371976184,Free,0.0,Everyone,11.0,3111
Lifestyle,4.8,3.6635616461296463,6.907755278982137,Free,0.0,Everyone,3.6,2596
Social,3.9,4.574710978503383,10.819778284410283,Free,0.0,Everyone,0.583984375,1960
Tools,4.9,2.9444389791664403,6.214608098422191,Free,0.0,Everyone,3.3,3087
Social,3.3,6.866933284461882,10.819778284410283,Free,0.0,Everyone,3.8,2820
Education/Business,4.5,12.852620759711751,16.11809565095832,Free,0.0,Everyone,32.0,3135
Entertainment,4.4,10.519294620121293,16.11809565095832,Free,0.0,Everyone,33.0,3108
Tools,4.9,4.007333185232471,6.907755278982137,Free,0.0,Everyone,25.0,3101
Education/Business,4.2,2.995732273553991,6.907755278982137,Free,0.0,Everyone,3.4,1984
Lifestyle,3.0,8.357024439263416,15.424948470398375,Free,0.0,Everyone,6.3,2776
Lifestyle,4.4,8.467162257810672,11.512925464970229,Free,0.0,Everyone,33.0,3121
Social,4.4,1.9459101490553132,6.214608098422191,Free,0.0,Everyone,5.3,2106
Entertainment,4.4,9.448017793067429,13.815510557964274,Free,0.0,Everyone,19.0,2957
Education/Business,4.2,5.69035945432406,10.819778284410283,Free,0.0,Everyone,14.0,3087
Entertainment,4.1,8.320448113956559,10.819778284410283,Paid,4.99,Everyone,40.0,2022
Lifestyle,3.9,11.706195204432575,15.424948470398375,Free,0.0,Everyone,46.0,2486
Entertainment,4.5,15.316735445757985,17.72753356339242,Free,0.0,Teen,55.0,3106
Entertainment,4.6,11.991783527763276,15.424948470398375,Free,0.0,Everyone,73.0,3134
Tools,4.4,6.480044561926653,11.512925464970229,Free,0.0,Everyone,3.4,3067
Entertainment,4.2,5.71042701737487,10.819778284410283,Free,0.0,Everyone,7.0,2722
Education/Business,4.3,6.486160788944089,9.210340371976184,Free,0.0,Everyone,0.54296875,1652
Education/Business,4.4,4.564348191467836,9.210340371976184,Free,0.0,Everyone,7.2,3138
Social,4.1,5.945420608606575,10.819778284410283,Free,0.0,Everyone,2.3,3122
Education/Business,4.7,10.384245644679723,13.815510557964274,Free,0.0,Everyone,3.2,2908
Tools,3.8,4.465908118654584,9.210340371976184,Free,0.0,Everyone 10+,4.3,3077
Lifestyle,4.6,5.638354669333745,8.517193191416238,Free,0.0,Everyone,26.0,3026
Education/Business,4.1,10.864981069241113,15.424948470398375,Free,0.0,Teen,11.0,3060
Lifestyle,5.0,2.302585092994046,4.605170185988092,Free,0.0,Everyone,9.4,2387
Entertainment,3.9,6.827629234502852,11.512925464970229,Free,0.0,Teen,67.0,3119
Education/Business,4.7,3.9318256327243257,6.907755278982137,Free,0.0,Everyone,11.0,3026
Lifestyle,3.9,7.826044013518965,11.512925464970229,Free,0.0,Mature 17+,2.9,3090
Education/Business,4.5,10.181535869019624,13.815510557964274,Free,0.0,Everyone,26.0,3006
Tools,4.8,3.1780538303479458,6.907755278982137,Free,0.0,Everyone,3.6,3136
Tools,5.0,1.0986122886681098,4.605170185988092,Free,0.0,Everyone,29.0,3069
Education/Business,4.0,10.788184412819104,15.424948470398375,Free,0.0,Everyone,10.0,3118
Education/Business,4.4,10.312446549898548,13.815510557964274,Free,0.0,Everyone,2.1,3131
Lifestyle,5.0,1.6094379124341003,6.907755278982137,Free,0.0,Everyone,69.0,2747
Tools,4.2,2.1972245773362196,6.907755278982137,Paid,7.49,Everyone,95.0,2813
Lifestyle,4.0,3.7376696182833684,8.517193191416238,Free,0.0,Everyone,26.0,3108
Lifestyle,4.6,2.3978952727983707,6.907755278982137,Free,0.0,Everyone,17.0,3107
Entertainment,4.5,7.257002707092073,9.210340371976184,Free,0.0,Teen,26.0,3071
Tools,4.1,6.680854678790215,10.819778284410283,Free,0.0,Everyone,6.7,3131
Lifestyle,4.3,7.791109510610028,11.512925464970229,Free,0.0,Everyone,6.2,3011
Tools,3.7,5.6131281063880705,10.819778284410283,Free,0.0,Everyone,26.0,3132
Lifestyle,4.0,8.806274284781725,13.815510557964274,Free,0.0,Everyone,6.2,2973
Lifestyle,3.9,7.621684998724611,11.512925464970229,Free,0.0,Everyone,3.0,2065
Tools,4.6,13.091864993894518,16.11809565095832,Free,0.0,Everyone,2.1,2523
Social,4.4,13.088941021240965,16.11809565095832,Free,0.0,Everyone,20.0,3131
Lifestyle,4.2,7.302496423727326,11.512925464970229,Free,0.0,Everyone,41.0,3117
Tools,2.3,5.978885764901122,11.512925464970229,Free,0.0,Everyone,2.6,3138
Social,4.0,11.302043926946903,15.424948470398375,Free,0.0,Teen,25.0,3132
Entertainment,4.6,12.470937626751333,16.11809565095832,Free,0.0,Everyone,51.0,2966
Lifestyle,2.3,3.1354942159291497,6.907755278982137,Free,0.0,Everyone,43.0,3090
Tools,3.8,2.3978952727983707,6.214608098422191,Paid,1.99,Everyone,2.9,3034
Entertainment,4.5,13.183379452004889,15.424948470398375,Free,0.0,Everyone,100.0,3122
Social,4.1,4.02535169073515,8.517193191416238,Free,0.0,Everyone,10.0,2692
Education/Business,3.3,5.308267697401205,9.210340371976184,Free,0.0,Everyone 10+,38.0,3092
Entertainment,3.3,9.867393944887889,13.815510557964274,Free,0.0,Everyone,5.1,2923
Entertainment,3.9,10.015833612367667,13.815510557964274,Free,0.0,Teen,19.0,3110
Lifestyle,4.5,8.535622326884605,13.122363377404328,Free,0.0,Everyone,56.0,3021
Entertainment,4.2,6.85751406254539,11.512925464970229,Free,0.0,Teen,64.0,3066
Entertainment,4.1,5.313205979041787,11.512925464970229,Free,0.0,Everyone,6.1,3001
Tools,3.8,8.357962965845681,13.122363377404328,Free,0.0,Everyone,14.0,1653
Lifestyle,4.7,4.007333185232471,9.210340371976184,Free,0.0,Everyone,5.4,3105
Lifestyle,4.1,4.394449154672439,10.819778284410283,Free,0.0,Everyone,16.0,2968
Education/Business,4.5,6.437751649736401,9.210340371976184,Free,0.0,Everyone,3.8,3010
Lifestyle,3.8,4.143134726391533,9.210340371976184,Free,0.0,Teen,3.7,3018
Entertainment,4.5,8.140898460607852,13.815510557964274,Free,0.0,Mature 17+,99.0,2579
Entertainment,4.0,9.58623934448258,13.815510557964274,Free,0.0,Everyone 10+,74.0,2912
Lifestyle,4.4,9.719384409659742,13.815510557964274,Free,0.0,Everyone,10.0,2725
Entertainment,4.6,13.163432381415229,16.11809565095832,Free,0.0,Teen,39.0,2735
Lifestyle,4.1,11.612091836464728,16.11809565095832,Free,0.0,Everyone,27.0,3090
Tools,4.5,7.989899374942939,10.819778284410283,Free,0.0,Everyone,16.0,3113
Education/Business,5.0,0.6931471805599453,6.907755278982137,Free,0.0,Teen,14.0,3138
Education/Business,4.3,6.546785410760524,10.819778284410283,Free,0.0,Everyone,5.7,2654
Lifestyle,4.9,2.70805020110221,6.907755278982137,Free,0.0,Everyone,26.0,2909
Lifestyle,4.8,1.3862943611198906,4.605170185988092,Paid,1.49,Teen,3.6,2619
Entertainment,3.9,10.308619271743055,13.815510557964274,Free,0.0,Teen,96.0,2898
Education/Business,4.2,8.661293535389994,13.122363377404328,Free,0.0,Everyone,4.9,3121
Entertainment,4.0,11.689966437320258,16.11809565095832,Free,0.0,Teen,19.0,2608
Lifestyle,3.5,8.723394022000136,16.11809565095832,Free,0.0,Everyone,13.0,2372
Lifestyle,4.3,12.524700906871969,16.11809565095832,Free,0.0,Teen,41.0,3094
Tools,3.8,7.258412150595307,11.512925464970229,Free,0.0,Everyone,2.7,1572
Entertainment,4.2,10.673387419194466,15.424948470398375,Free,0.0,Everyone,14.0,2931
Entertainment,4.3,9.20693457884135,13.815510557964274,Free,0.0,Everyone,5.5,2646
Entertainment,4.7,4.770684624465665,10.819778284410283,Free,0.0,Everyone,23.0,3109
Entertainment,4.0,2.1972245773362196,6.907755278982137,Free,0.0,Everyone,3.3,2910
Tools,4.0,5.308267697401205,10.819778284410283,Free,0.0,Everyone,2.9,2995
Lifestyle,3.7,4.248495242049359,9.210340371976184,Free,0.0,Everyone,26.0,3125
Tools,4.5,9.997842731017274,13.815510557964274,Free,0.0,Everyone,0.958984375,2714
Entertainment,4.2,13.370744173457698,17.72753356339242,Free,0.0,Everyone,47.0,3077
Lifestyle,4.6,2.4849066497880004,8.517193191416238,Free,0.0,Everyone,2.4,2836
Lifestyle,3.2,4.709530201312334,8.517193191416238,Free,0.0,Everyone,3.3,2268
Tools,4.2,8.463159302923751,13.122363377404328,Free,0.0,Everyone,1.7,2155
Tools,4.5,11.42296793414645,13.815510557964274,Free,0.0,Everyone,14.0,3105
Lifestyle,4.1,4.477336814478207,8.517193191416238,Free,0.0,Everyone,20.0,3115
Entertainment,4.2,9.602855320908718,13.815510557964274,Free,0.0,Teen,19.0,3110
Entertainment,4.4,7.404887575616125,9.210340371976184,Paid,7.99,Everyone,15.0,2651
Lifestyle,4.5,9.226115291091546,13.815510557964274,Free,0.0,Everyone,6.4,3024
Lifestyle,4.3,6.327936783729195,9.210340371976184,Paid,3.99,Everyone,44.0,1993
Education/Business,4.5,5.749392985908253,10.819778284410283,Free,0.0,Everyone,9.8,2267
Tools,4.5,11.35494914336493,13.815510557964274,Free,0.0,Everyone,5.4,3105
Entertainment,4.2,5.796057750765372,11.512925464970229,Free,0.0,Everyone,4.8,2873
Education/Business,4.7,12.658103222785659,16.11809565095832,Free,0.0,Everyone,3.3,3043
Lifestyle,4.8,10.78468982173779,13.815510557964274,Free,0.0,Everyone,7.5,3137
Entertainment,4.3,13.832768774520543,16.11809565095832,Free,0.0,Teen,34.0,3118
Entertainment,4.3,12.019068140831838,15.424948470398375,Free,0.0,Teen,91.0,3133
Tools,4.9,8.714403360703942,11.512925464970229,Free,0.0,Everyone,27.0,3105
Entertainment,4.5,10.203036435052743,15.424948470398375,Free,0.0,Everyone,41.0,3076
Lifestyle,4.8,1.3862943611198906,6.907755278982137,Free,0.0,Everyone,25.0,3122
Education/Business,4.3,8.683554728631462,13.122363377404328,Free,0.0,Everyone,50.0,3129
Social,2.6,4.04305126783455,6.907755278982137,Paid,6.99,Everyone,6.2,2854
Education/Business,4.2,7.765993079407675,9.210340371976184,Paid,2.99,Everyone,2.7,2237
Education/Business,4.4,4.795790545596741,9.210340371976184,Free,0.0,Everyone,8.7,2548
Lifestyle,3.8,4.465908118654584,8.517193191416238,Free,0.0,Everyone,5.4,2447
Education/Business,3.9,3.8918202981106265,9.210340371976184,Free,0.0,Everyone,3.9,2611
Lifestyle,3.9,7.554334823725748,11.512925464970229,Free,0.0,Teen,84.0,3085
Lifestyle,4.3,10.17443030098361,13.815510557964274,Free,0.0,Everyone,43.0,2675
Social,4.6,3.091042453358316,6.907755278982137,Free,0.0,Teen,8.7,3138
Lifestyle,4.4,5.62040086571715,10.819778284410283,Free,0.0,Everyone,16.0,2811
Entertainment,4.1,9.566825297862628,13.815510557964274,Free,0.0,Teen,4.2,2830
Lifestyle,2.6,4.804021044733257,9.210340371976184,Free,0.0,Everyone,11.0,3080
Tools,5.0,1.6094379124341003,4.605170185988092,Free,0.0,Everyone,11.0,3071
Lifestyle,4.3,12.713140216653834,16.11809565095832,Free,0.0,Everyone,6.3,3034
Social,3.1,10.35201215010474,15.424948470398375,Free,0.0,Mature 17+,53.0,3132
Lifestyle,4.4,11.531580375067394,16.11809565095832,Free,0.0,Everyone,13.0,3136
Lifestyle,4.0,11.069197584736731,16.11809565095832,Free,0.0,Everyone,3.6,3018
Education/Business,4.7,7.1785454837637,10.819778284410283,Free,0.0,Everyone,9.3,3091
Lifestyle,4.2,4.23410650459726,9.210340371976184,Free,0.0,Everyone,3.5,1949
Social,4.4,7.090076835776092,11.512925464970229,Free,0.0,Everyone,2.8,3135
Tools,2.8,3.295836866004329,6.907755278982137,Free,0.0,Everyone,34.0,2972
Education/Business,3.5,2.5649493574615367,6.907755278982137,Free,0.0,Teen,21.0,2819
Tools,3.5,12.007603413956096,16.11809565095832,Free,0.0,Everyone,16.0,3138
Lifestyle,5.0,0.6931471805599453,2.302585092994046,Free,0.0,Everyone,8.7,3001
Tools,4.3,11.26082930264344,15.424948470398375,Free,0.0,Everyone,14.0,2554
Tools,3.0,6.131226489483141,10.819778284410283,Free,0.0,Everyone,0.1572265625,2195
Entertainment,5.0,1.0986122886681098,6.214608098422191,Free,0.0,Everyone,16.0,3086
Entertainment,4.6,2.302585092994046,4.605170185988092,Paid,3.88,Everyone,6.1,1195
Tools,5.0,2.9444389791664403,6.214608098422191,Free,0.0,Everyone,11.0,2991
Tools,4.2,8.190354403763262,11.512925464970229,Free,0.0,Everyone,17.0,3096
Entertainment,4.5,13.476867767394271,16.11809565095832,Free,0.0,Everyone,50.0,3126
Lifestyle,4.5,4.718498871295094,9.210340371976184,Free,0.0,Everyone,39.0,3077
Tools,2.4,5.111987788356544,9.210340371976184,Free,0.0,Everyone,6.1,3130
Lifestyle,4.3,12.74921927256302,16.11809565095832,Free,0.0,Teen,95.0,2908
Entertainment,2.7,4.499809670330265,8.517193191416238,Paid,2.99,Everyone,4.0,2848
Entertainment,4.1,6.411818267709897,9.210340371976184,Free,0.0,Everyone,13.0,1594
Lifestyle,4.6,7.8838232148921525,11.512925464970229,Free,0.0,Everyone,6.7,2497
Tools,4.2,4.31748811353631,9.210340371976184,Free,0.0,Everyone,25.0,2952
Entertainment,4.3,12.664692980220483,16.11809565095832,Free,0.0,Everyone,4.4,2710
Entertainment,4.7,10.878160393673937,13.815510557964274,Free,0.0,Everyone,44.0,3136
Entertainment,3.8,7.217443431696533,11.512925464970229,Free,0.0,Everyone,26.0,3101
Lifestyle,4.7,7.878155336503324,13.122363377404328,Free,0.0,Everyone,19.0,2901
Tools,3.0,0.0,4.605170185988092,Free,0.0,Everyone,55.0,2491
Tools,4.6,15.498936763962329,18.420680743952367,Free,0.0,Everyone,16.0,3136
Lifestyle,3.3,4.0943445622221,9.210340371976184,Free,0.0,Everyone,25.0,3055
Lifestyle,5.0,2.9444389791664403,6.214608098422191,Free,0.0,Everyone,11.0,2981
Lifestyle,2.9,2.302585092994046,4.605170185988092,Paid,4.99,Everyone,73.0,2671
Lifestyle,4.5,5.545177444479562,9.210340371976184,Free,0.0,Everyone,30.0,3115
Tools,4.5,11.191521135113415,15.424948470398375,Free,0.0,Everyone,12.0,3120
Entertainment,4.2,4.442651256490317,11.512925464970229,Free,0.0,Everyone,8.0,2907
Lifestyle,4.7,7.635786861395585,11.512925464970229,Free,0.0,Everyone,6.9,3126
Lifestyle,4.2,5.472270673671475,9.210340371976184,Free,0.0,Everyone,6.8,2513
Entertainment,4.3,13.182656650213097,16.11809565095832,Free,0.0,Everyone,2.5,2930
Tools,4.4,7.061334366910438,11.512925464970229,Free,0.0,Everyone,13.0,3006
Lifestyle,4.0,7.257707677160043,11.512925464970229,Free,0.0,Everyone,12.0,2854
Social,4.4,2.1972245773362196,6.214608098422191,Paid,3.99,Everyone,0.0498046875,2595
Entertainment,4.4,9.286004275897172,13.815510557964274,Free,0.0,Everyone,21.0,2570
Lifestyle,4.8,2.4849066497880004,6.214608098422191,Free,0.0,Teen,8.4,3099
Lifestyle,3.8,1.3862943611198906,6.214608098422191,Free,0.0,Everyone,30.0,3125
Education/Business,4.6,10.188177653501853,13.815510557964274,Free,0.0,Everyone,8.4,3121
Entertainment,4.8,3.044522437723423,6.907755278982137,Free,0.0,Everyone,89.0,3010
Social,3.5,4.23410650459726,8.517193191416238,Free,0.0,Mature 17+,36.0,3137
Tools,4.4,2.5649493574615367,4.605170185988092,Free,0.0,Everyone,1.5,1876
Lifestyle,4.4,13.249228600409657,16.11809565095832,Free,0.0,Everyone 10+,15.0,3084
Tools,3.9,5.579729825986222,9.210340371976184,Free,0.0,Everyone,0.697265625,2112
Entertainment,4.5,15.144949077111791,18.420680743952367,Free,0.0,Everyone,75.0,3128
Entertainment,4.4,7.395107546562485,10.819778284410283,Free,0.0,Everyone,34.0,1560
Lifestyle,4.2,13.444661346326784,16.11809565095832,Free,0.0,Teen,25.0,2856
Social,3.4,1.6094379124341003,6.214608098422191,Free,0.0,Mature 17+,14.0,3111
Education/Business,4.5,5.14166355650266,9.210340371976184,Free,0.0,Everyone,4.8,3071
Education/Business,4.1,6.553933404025811,9.210340371976184,Free,0.0,Everyone,7.6,2845
Lifestyle,4.7,7.190676034332207,9.210340371976184,Free,0.0,Everyone,44.0,2694
Tools,4.4,11.866346119448382,16.11809565095832,Free,0.0,Everyone,12.0,3133
Education/Business,4.0,5.3471075307174685,9.210340371976184,Free,0.0,Everyone,3.7,3132
Lifestyle,2.6,5.225746673713202,9.210340371976184,Free,0.0,Everyone,25.0,3060
Education/Business,3.4,3.9889840465642745,9.210340371976184,Free,0.0,Everyone,5.7,2400
Entertainment,4.5,15.257707113655432,18.420680743952367,Free,0.0,Everyone,60.0,3134
Entertainment,5.0,2.833213344056216,3.912023005428146,Free,0.0,Everyone,1.5,2898
Tools,4.7,2.3978952727983707,6.214608098422191,Paid,15.99,Everyone,100.0,2935
Tools,3.7,6.447305862541213,11.512925464970229,Free,0.0,Everyone,3.0,1975
Lifestyle,4.0,3.4657359027997265,8.517193191416238,Free,0.0,Everyone,64.0,2696
Education/Business,4.0,9.384965722135666,13.815510557964274,Free,0.0,Everyone,5.5,3103
Tools,4.7,8.729882284826589,11.512925464970229,Free,0.0,Everyone,38.0,3136
Tools,4.2,9.07371849443322,13.122363377404328,Free,0.0,Everyone,4.6,1699
Lifestyle,4.6,8.394121193826242,10.819778284410283,Paid,2.99,Teen,37.0,1769
Lifestyle,3.9,9.599269511444248,13.815510557964274,Free,0.0,Everyone 10+,21.0,3124
Entertainment,4.1,6.536691597591305,10.819778284410283,Free,0.0,Everyone,0.43359375,2097
Tools,4.5,10.286843375056192,13.122363377404328,Free,0.0,Everyone,22.0,3127
Education/Business,3.8,3.6375861597263857,8.517193191416238,Free,0.0,Everyone,7.2,3090
Lifestyle,3.9,4.2626798770413155,9.210340371976184,Free,0.0,Everyone,0.40234375,2592
Social,3.8,3.9512437185814275,6.907755278982137,Free,0.0,Everyone,2.1,2065
Entertainment,4.6,2.70805020110221,3.912023005428146,Free,0.0,Everyone,3.2,2742
Tools,4.2,11.131796808473668,13.815510557964274,Free,0.0,Everyone,2.1,2883
Tools,4.1,4.382026634673881,8.517193191416238,Paid,14.99,Everyone,48.0,1404
Entertainment,4.5,10.384183811320607,13.815510557964274,Paid,0.99,Everyone,29.0,2485
Entertainment,4.2,12.279987384729896,16.11809565095832,Free,0.0,Everyone,44.0,3116
Lifestyle,4.5,13.830223785620875,17.72753356339242,Free,0.0,Everyone,56.0,2736
Entertainment,3.7,5.991464547107982,11.512925464970229,Free,0.0,Teen,7.2,3069
Tools,3.4,2.8903717578961645,6.907755278982137,Free,0.0,Everyone,45.0,3077
Tools,4.1,8.106212902619962,13.122363377404328,Free,0.0,Everyone,5.1,3056
Tools,4.4,5.337538079701318,9.210340371976184,Free,0.0,Everyone,6.0,2358
Lifestyle,4.6,9.106756055719613,13.815510557964274,Free,0.0,Everyone,24.0,3139
Lifestyle,4.5,12.45378782650686,16.11809565095832,Free,0.0,Everyone,95.0,3133
Education/Business,4.6,10.133924442677802,13.815510557964274,Free,0.0,Everyone,5.4,2915
Tools,3.4,3.9318256327243257,6.907755278982137,Paid,29.99,Everyone,2.4,1755
Lifestyle,4.1,7.5310163320779155,11.512925464970229,Free,0.0,Everyone,22.0,3100
Lifestyle,3.0,6.173786103901937,13.815510557964274,Free,0.0,Everyone,19.0,2799
Entertainment,4.2,7.655864017616056,11.512925464970229,Free,0.0,Everyone 10+,67.0,3034
Entertainment,4.6,13.201440696162981,16.11809565095832,Free,0.0,Teen,63.0,3114
Education/Business,3.9,5.749392985908253,10.819778284410283,Free,0.0,Everyone,2.6,2488
Entertainment,2.8,6.92951677076365,11.512925464970229,Free,0.0,Everyone,3.8,2427
Education/Business,4.4,7.186901020411631,11.512925464970229,Free,0.0,Everyone,3.5,3069
Lifestyle,3.8,8.81877816903701,13.122363377404328,Free,0.0,Everyone,26.0,1987
Entertainment,4.7,8.432724034789787,11.512925464970229,Free,0.0,Everyone,2.5,2803
Lifestyle,4.2,7.30854279753919,11.512925464970229,Free,0.0,Everyone,57.0,3012
Education/Business,4.6,11.103557751594797,13.815510557964274,Free,0.0,Teen,19.0,3127
Tools,4.8,9.769556079890267,11.512925464970229,Paid,4.49,Everyone,11.0,3031
Entertainment,4.4,12.23854951616293,15.424948470398375,Free,0.0,Mature 17+,13.0,1277
Lifestyle,4.1,4.189654742026425,9.210340371976184,Free,0.0,Everyone,0.7109375,2592
Education/Business,4.3,10.775763698990863,13.815510557964274,Free,0.0,Everyone,21.0,2720
Tools,4.4,9.836813419268136,13.815510557964274,Free,0.0,Everyone,4.0,3136
Lifestyle,4.4,12.74950968910951,16.11809565095832,Free,0.0,Everyone,30.0,3000
Lifestyle,4.1,5.765191102784844,11.512925464970229,Free,0.0,Everyone,11.0,3114
Tools,4.2,4.859812404361672,11.512925464970229,Free,0.0,Everyone,54.0,3128
Tools,4.4,9.340754410698116,13.815510557964274,Free,0.0,Everyone,8.7,3129
Lifestyle,4.5,8.764678074116606,13.122363377404328,Free,0.0,Everyone,46.0,3118
Entertainment,4.0,10.64974886874556,13.815510557964274,Free,0.0,Everyone,3.4,2927
Entertainment,4.5,7.226936018493289,11.512925464970229,Paid,1.49,Everyone,5.5,3006
Social,4.3,9.17014318222477,11.512925464970229,Free,0.0,Teen,3.4,3120
Entertainment,4.4,10.424095176156737,11.512925464970229,Paid,2.99,Everyone,60.0,3136
Entertainment,4.6,5.834810737062605,9.210340371976184,Free,0.0,Everyone,38.0,3139
Tools,4.2,7.788211557847076,11.512925464970229,Free,0.0,Everyone,0.1875,1000
Lifestyle,4.2,13.319878918780443,16.11809565095832,Free,0.0,Everyone,30.0,3125
Education/Business,4.5,4.6443908991413725,9.210340371976184,Free,0.0,Everyone,3.0,2927
Lifestyle,2.9,6.53813982376767,11.512925464970229,Free,0.0,Everyone,5.8,2350
Entertainment,3.0,2.995732273553991,6.907755278982137,Paid,2.99,Everyone,4.3,3090
Lifestyle,4.5,6.2766434893416445,9.210340371976184,Free,0.0,Everyone,6.4,2004
Entertainment,4.6,6.304448802421981,9.210340371976184,Free,0.0,Everyone,1.3,1994
Lifestyle,4.5,9.999615579630348,13.122363377404328,Free,0.0,Teen,53.0,3120
Entertainment,4.1,13.531877610065285,18.420680743952367,Free,0.0,Teen,57.0,3134
Tools,4.4,14.16749331077175,17.72753356339242,Free,0.0,Everyone,33.0,3128
Tools,4.7,1.791759469228055,6.907755278982137,Free,0.0,Everyone,13.0,3011
Lifestyle,5.0,0.0,2.302585092994046,Paid,4.99,Everyone,0.6396484375,1338
Education/Business,4.6,6.646390514847729,11.512925464970229,Free,0.0,Everyone,5.6,3136
Entertainment,4.1,10.59400628174238,15.424948470398375,Free,0.0,Mature 17+,25.0,2923
Social,4.4,11.825266003087918,16.11809565095832,Free,0.0,Everyone,32.0,3132
